drug_name	disease_name	label	source
azelastine	systemic lupus erythematosus	0	reliable_negative
aztreonam	obsessive-compulsive disorder	0	reliable_negative
benidipine	obsessive-compulsive disorder	0	reliable_negative
betamethasone	myasthenia gravis	0	reliable_negative
bimatoprost	obsessive-compulsive disorder	0	reliable_negative
bromazepam	myasthenia gravis	0	reliable_negative
bromfenac	myasthenia gravis	0	reliable_negative
captopril	sjogren syndrome	0	reliable_negative
carbinoxamine	gastroesophageal reflux disease	0	reliable_negative
carboplatin	systemic lupus erythematosus	0	reliable_negative
carteolol	obsessive-compulsive disorder	0	reliable_negative
cefixime	myasthenia gravis	0	reliable_negative
ceftriaxone	obsessive-compulsive disorder	0	reliable_negative
chlordiazepoxide	autoimmune disease	0	reliable_negative
chlorothiazide	huntington disease	0	reliable_negative
ciclesonide	gastroesophageal reflux disease	0	reliable_negative
ciprofloxacin	gastroesophageal reflux disease	0	reliable_negative
cisplatin	meniere disease	0	reliable_negative
clonazepam	autoimmune disease	0	reliable_negative
cyclosporine	obsessive-compulsive disorder	0	reliable_negative
cyproheptadine	systemic lupus erythematosus	0	reliable_negative
dacarbazine	obsessive-compulsive disorder	0	reliable_negative
dasatinib	autoimmune disease	0	reliable_negative
desipramine	fabry disease	0	reliable_negative
desipramine	raynaud disease	0	reliable_negative
desipramine	systemic lupus erythematosus	0	reliable_negative
drospirenone	myasthenia gravis	0	reliable_negative
emedastine	schizophrenia	0	reliable_negative
eprosartan	lung cancer	0	reliable_negative
erlotinib	pernicious anemia	0	reliable_negative
flumethasone	gastroesophageal reflux disease	0	reliable_negative
fluocinonide	gastroesophageal reflux disease	0	reliable_negative
flutamide	myasthenia gravis	0	reliable_negative
gemcitabine	schizophrenia	0	reliable_negative
glipizide	systemic lupus erythematosus	0	reliable_negative
ibuprofen	pernicious anemia	0	reliable_negative
ibuprofen	schizophrenia	0	reliable_negative
idarubicin	schizophrenia	0	reliable_negative
isocarboxazid	gastroesophageal reflux disease	0	reliable_negative
levonorgestrel	wilson disease	0	reliable_negative
lisinopril	systemic lupus erythematosus	0	reliable_negative
meperidine	pernicious anemia	0	reliable_negative
metipranolol	systemic lupus erythematosus	0	reliable_negative
minoxidil	myasthenia gravis	0	reliable_negative
moxifloxacin	gastroesophageal reflux disease	0	reliable_negative
nadolol	schizophrenia	0	reliable_negative
nimesulide	myasthenia gravis	0	reliable_negative
ondansetron	myasthenia gravis	0	reliable_negative
paliperidone	systemic lupus erythematosus	0	reliable_negative
panobinostat	gastroesophageal reflux disease	0	reliable_negative
pefloxacin	autoimmune disease	0	reliable_negative
pentobarbital	myasthenia gravis	0	reliable_negative
polythiazide	systemic lupus erythematosus	0	reliable_negative
procarbazine	gastroesophageal reflux disease	0	reliable_negative
ramipril	pernicious anemia	0	reliable_negative
ranitidine	schizophrenia	0	reliable_negative
rosuvastatin	myasthenia gravis	0	reliable_negative
saquinavir	sjogren syndrome	0	reliable_negative
sibutramine	myasthenia gravis	0	reliable_negative
sildenafil	systemic lupus erythematosus	0	reliable_negative
stanozolol	obsessive-compulsive disorder	0	reliable_negative
tenoxicam	myasthenia gravis	0	reliable_negative
teriparatide	gastroesophageal reflux disease	0	reliable_negative
tetracycline	systemic lupus erythematosus	0	reliable_negative
tinidazole	autoimmune disease	0	reliable_negative
trandolapril	huntington disease	0	reliable_negative
triamterene	myasthenia gravis	0	reliable_negative
vandetanib	obsessive-compulsive disorder	0	reliable_negative
verapamil	systemic lupus erythematosus	0	reliable_negative
zolmitriptan	myasthenia gravis	0	reliable_negative
zolpidem	systemic lupus erythematosus	0	reliable_negative
almotriptan	schizophrenia	0	reliable_negative
atomoxetine	sickle cell disease	0	reliable_negative
betaxolol	schizophrenia	0	reliable_negative
cilazapril	myasthenia gravis	0	reliable_negative
citalopram	fabry disease	0	reliable_negative
clobazam	gastroesophageal reflux disease	0	reliable_negative
cyclobenzaprine	pernicious anemia	0	reliable_negative
dasatinib	obsessive-compulsive disorder	0	reliable_negative
desloratadine	systemic lupus erythematosus	0	reliable_negative
dexbrompheniramine	myasthenia gravis	0	reliable_negative
dexmedetomidine	systemic lupus erythematosus	0	reliable_negative
domperidone	schizophrenia	0	reliable_negative
drospirenone	gastroesophageal reflux disease	0	reliable_negative
ephedrine	marfan syndrome	0	reliable_negative
ephedrine	sickle cell disease	0	reliable_negative
esmirtazapine	myasthenia gravis	0	reliable_negative
flurazepam	myasthenia gravis	0	reliable_negative
formoterol	obsessive-compulsive disorder	0	reliable_negative
hydralazine	lung cancer	0	reliable_negative
hydromorphone	systemic lupus erythematosus	0	reliable_negative
imipramine	sickle cell disease	0	reliable_negative
isoflurane	systemic lupus erythematosus	0	reliable_negative
lapatinib	enterocolitis	0	reliable_negative
loteprednol	gastroesophageal reflux disease	0	reliable_negative
mirtazapine	myasthenia gravis	0	reliable_negative
modafinil	sickle cell disease	0	reliable_negative
mometasone furoate	myasthenia gravis	0	reliable_negative
nelfinavir	meniere disease	0	reliable_negative
octreotide	gastroesophageal reflux disease	0	reliable_negative
pentazocine	obsessive-compulsive disorder	0	reliable_negative
phenylephrine	marfan syndrome	0	reliable_negative
practolol	obsessive-compulsive disorder	0	reliable_negative
pravastatin	lung cancer	0	reliable_negative
propofol	schizophrenia	0	reliable_negative
sertraline	gastroesophageal reflux disease	0	reliable_negative
sertraline	wilson disease	0	reliable_negative
simvastatin	huntington disease	0	reliable_negative
trihexyphenidyl	systemic lupus erythematosus	0	reliable_negative
venlafaxine	systemic lupus erythematosus	0	reliable_negative
alprazolam	enterocolitis	0	reliable_negative
anisomycin	obsessive-compulsive disorder	0	reliable_negative
arformoterol	schizophrenia	0	reliable_negative
chlorpheniramine	lung cancer	0	reliable_negative
cyclobenzaprine	gastroesophageal reflux disease	0	reliable_negative
ergotamine	myxedema	0	reliable_negative
esmolol	obsessive-compulsive disorder	0	reliable_negative
frovatriptan	gastroesophageal reflux disease	0	reliable_negative
hydrochlorothiazide	huntington disease	0	reliable_negative
hydrocodone	obsessive-compulsive disorder	0	reliable_negative
meprobamate	lung cancer	0	reliable_negative
ofloxacin	schizophrenia	0	reliable_negative
pimecrolimus	schizophrenia	0	reliable_negative
sertraline	sickle cell disease	0	reliable_negative
topotecan	gastroesophageal reflux disease	0	reliable_negative
brompheniramine	lung cancer	0	reliable_negative
isosorbide dinitrate	lung cancer	0	reliable_negative
tadalafil	schizophrenia	0	reliable_negative
rosuvastatin	autism	0	reliable_negative
simvastatin	autism	0	reliable_negative
acetaminophen	myxedema	0	reliable_negative
amitriptyline	pheochromocytoma	0	reliable_negative
dapagliflozin	autoimmune disease	0	reliable_negative
estradiol	autoimmune disease	0	reliable_negative
levonorgestrel	adrenoleukodystrophy	0	reliable_negative
levonorgestrel	pheochromocytoma	0	reliable_negative
ursodeoxycholic acid	osteoporosis	0	reliable_negative
acyclovir	pheochromocytoma	0	reliable_negative
adenosine	autoimmune disease	0	reliable_negative
argatroban	myxedema	0	reliable_negative
azathioprine	osteoporosis	0	reliable_negative
celecoxib	autoimmune disease	0	reliable_negative
diphenhydramine	autoimmune disease	0	reliable_negative
ephedrine	pheochromocytoma	0	reliable_negative
fenofibrate	autoimmune disease	0	reliable_negative
isotretinoin	raynaud disease	0	reliable_negative
ketoprofen	myxedema	0	reliable_negative
lercanidipine	autoimmune disease	0	reliable_negative
levocetirizine	myxedema	0	reliable_negative
methyldopa	myxedema	0	reliable_negative
nevirapine	osteoporosis	0	reliable_negative
nizatidine	myxedema	0	reliable_negative
oxybutynin	autoimmune disease	0	reliable_negative
pefloxacin	osteoporosis	0	reliable_negative
plerixafor	myxedema	0	reliable_negative
pyrimethamine	osteoporosis	0	reliable_negative
rifaximin	osteoporosis	0	reliable_negative
selegiline	autoimmune disease	0	reliable_negative
warfarin	systemic lupus erythematosus	0	reliable_negative
acetazolamide	autoimmune disease	0	reliable_negative
acetazolamide	osteoporosis	0	reliable_negative
alitretinoin	autoimmune disease	0	reliable_negative
alprostadil	autoimmune disease	0	reliable_negative
artemether	gastroesophageal reflux disease	0	reliable_negative
artemisinin	pernicious anemia	0	reliable_negative
azathioprine	gastroesophageal reflux disease	0	reliable_negative
aztreonam	osteoporosis	0	reliable_negative
butalbital	autoimmune disease	0	reliable_negative
candesartan cilexetil	obsessive-compulsive disorder	0	reliable_negative
cefdinir	osteoporosis	0	reliable_negative
ceftriaxone	osteoporosis	0	reliable_negative
chlorpheniramine	pheochromocytoma	0	reliable_negative
ciglitazone	autoimmune disease	0	reliable_negative
dicyclomine	osteoporosis	0	reliable_negative
enoxaparin	autoimmune disease	0	reliable_negative
epirubicin	pernicious anemia	0	reliable_negative
estramustine	myxedema	0	reliable_negative
ethambutol	autoimmune disease	0	reliable_negative
fexofenadine	osteoporosis	0	reliable_negative
guaifenesin	autoimmune disease	0	reliable_negative
hydroquinine	myasthenia gravis	0	reliable_negative
hyoscyamine	osteoporosis	0	reliable_negative
ibrutinib	osteoporosis	0	reliable_negative
ibuprofen	pheochromocytoma	0	reliable_negative
indapamide	autoimmune disease	0	reliable_negative
lamivudine	osteoporosis	0	reliable_negative
landiolol	autoimmune disease	0	reliable_negative
levonorgestrel	retinitis pigmentosa	0	reliable_negative
loratadine	osteoporosis	0	reliable_negative
metolazone	myasthenia gravis	0	reliable_negative
nimodipine	systemic lupus erythematosus	0	reliable_negative
nitrofurantoin	osteoporosis	0	reliable_negative
phenelzine	myasthenia gravis	0	reliable_negative
propofol	autoimmune disease	0	reliable_negative
pyridostigmine	obsessive-compulsive disorder	0	reliable_negative
raloxifene	systemic lupus erythematosus	0	reliable_negative
sertraline	pheochromocytoma	0	reliable_negative
tiopronin	osteoporosis	0	reliable_negative
tiotropium	autoimmune disease	0	reliable_negative
triflupromazine	autoimmune disease	0	reliable_negative
varenicline	osteoporosis	0	reliable_negative
vildagliptin	myxedema	0	reliable_negative
warfarin	sjogren syndrome	0	reliable_negative
zolmitriptan	osteoporosis	0	reliable_negative
zolpidem	osteoporosis	0	reliable_negative
adapalene	osteoporosis	0	reliable_negative
aliskiren	autoimmune disease	0	reliable_negative
almotriptan	osteoporosis	0	reliable_negative
ambrisentan	autoimmune disease	0	reliable_negative
amikacin	osteoporosis	0	reliable_negative
anastrozole	myasthenia gravis	0	reliable_negative
atenolol	lung cancer	0	reliable_negative
bicalutamide	schizophrenia	0	reliable_negative
buprenorphine	myasthenia gravis	0	reliable_negative
buspirone	autoimmune disease	0	reliable_negative
cabazitaxel	autoimmune disease	0	reliable_negative
calcipotriol	myasthenia gravis	0	reliable_negative
carbinoxamine	myxedema	0	reliable_negative
cefdinir	autoimmune disease	0	reliable_negative
chlorpropamide	obsessive-compulsive disorder	0	reliable_negative
ciprofibrate	autoimmune disease	0	reliable_negative
cisplatin	gastroesophageal reflux disease	0	reliable_negative
crizotinib	myxedema	0	reliable_negative
cycloserine	myasthenia gravis	0	reliable_negative
cyproheptadine	osteoporosis	0	reliable_negative
dactolisib	autoimmune disease	0	reliable_negative
diazepam	pernicious anemia	0	reliable_negative
diltiazem	autoimmune disease	0	reliable_negative
dipyridamole	pernicious anemia	0	reliable_negative
doxazosin	systemic lupus erythematosus	0	reliable_negative
etanidazole	autoimmune disease	0	reliable_negative
ethinylestradiol	autoimmune disease	0	reliable_negative
everolimus	myxedema	0	reliable_negative
flunisolide	autoimmune disease	0	reliable_negative
fulvestrant	autoimmune disease	0	reliable_negative
hydroxyurea	gastroesophageal reflux disease	0	reliable_negative
hydroxyurea	osteoporosis	0	reliable_negative
hydroxyzine	myasthenia gravis	0	reliable_negative
ibandronate	myasthenia gravis	0	reliable_negative
ibrutinib	pernicious anemia	0	reliable_negative
icatibant	myxedema	0	reliable_negative
ivacaftor	obsessive-compulsive disorder	0	reliable_negative
ketorolac	pernicious anemia	0	reliable_negative
lamivudine	obsessive-compulsive disorder	0	reliable_negative
lapatinib	pernicious anemia	0	reliable_negative
leflunomide	gastroesophageal reflux disease	0	reliable_negative
levetiracetam	marfan syndrome	0	reliable_negative
memantine	gastroesophageal reflux disease	0	reliable_negative
metformin	gastroesophageal reflux disease	0	reliable_negative
metronidazole	autoimmune disease	0	reliable_negative
miconazole	myasthenia gravis	0	reliable_negative
misoprostol	pernicious anemia	0	reliable_negative
nortriptyline	autoimmune disease	0	reliable_negative
penbutolol	obsessive-compulsive disorder	0	reliable_negative
pentazocine	autoimmune disease	0	reliable_negative
phenylbutazone	obsessive-compulsive disorder	0	reliable_negative
piperacillin	osteoporosis	0	reliable_negative
piracetam	systemic lupus erythematosus	0	reliable_negative
polythiazide	pernicious anemia	0	reliable_negative
praziquantel	myasthenia gravis	0	reliable_negative
procaine	obsessive-compulsive disorder	0	reliable_negative
tacrolimus	osteoporosis	0	reliable_negative
terfenadine	myxedema	0	reliable_negative
triprolidine	autoimmune disease	0	reliable_negative
veliparib	autoimmune disease	0	reliable_negative
zoledronic acid	myxedema	0	reliable_negative
acebutolol	pernicious anemia	0	reliable_negative
acetazolamide	pernicious anemia	0	reliable_negative
albuterol	myasthenia gravis	0	reliable_negative
almotriptan	pernicious anemia	0	reliable_negative
alprenolol	obsessive-compulsive disorder	0	reliable_negative
amikacin	myxedema	0	reliable_negative
amlodipine	myasthenia gravis	0	reliable_negative
amobarbital	systemic lupus erythematosus	0	reliable_negative
amoxicillin	pernicious anemia	0	reliable_negative
anastrozole	systemic lupus erythematosus	0	reliable_negative
artemisinin	sjogren syndrome	0	reliable_negative
atorvastatin	scurvy	0	reliable_negative
azatadine	myxedema	0	reliable_negative
azelaic acid	obsessive-compulsive disorder	0	reliable_negative
benazepril	lung cancer	0	reliable_negative
bendamustine	autoimmune disease	0	reliable_negative
beraprost	myasthenia gravis	0	reliable_negative
bromazepam	autoimmune disease	0	reliable_negative
carvedilol	myasthenia gravis	0	reliable_negative
carvedilol	pernicious anemia	0	reliable_negative
carvedilol	systemic lupus erythematosus	0	reliable_negative
cefazolin	marfan syndrome	0	reliable_negative
celecoxib	schizophrenia	0	reliable_negative
cilostazol	myasthenia gravis	0	reliable_negative
cisplatin	chronic obstructive pulmonary disease	0	reliable_negative
clobetasol	gastroesophageal reflux disease	0	reliable_negative
clomipramine	systemic lupus erythematosus	0	reliable_negative
desflurane	pernicious anemia	0	reliable_negative
donepezil	pernicious anemia	0	reliable_negative
doxorubicin	obsessive-compulsive disorder	0	reliable_negative
elagolix	myasthenia gravis	0	reliable_negative
enalapril	systemic lupus erythematosus	0	reliable_negative
enoxolone	gastroesophageal reflux disease	0	reliable_negative
enzalutamide	lung cancer	0	reliable_negative
enzalutamide	pernicious anemia	0	reliable_negative
erlotinib	obsessive-compulsive disorder	0	reliable_negative
erlotinib	schizophrenia	0	reliable_negative
esomeprazole	obsessive-compulsive disorder	0	reliable_negative
estradiol valerate	schizophrenia	0	reliable_negative
etiracetam	pernicious anemia	0	reliable_negative
etodolac	systemic lupus erythematosus	0	reliable_negative
fenoterol	myxedema	0	reliable_negative
fluorouracil	schizophrenia	0	reliable_negative
flurazepam	autoimmune disease	0	reliable_negative
flutamide	gastroesophageal reflux disease	0	reliable_negative
formoterol	pernicious anemia	0	reliable_negative
formoterol	systemic lupus erythematosus	0	reliable_negative
fosfomycin	myasthenia gravis	0	reliable_negative
gefitinib	pernicious anemia	0	reliable_negative
glipizide	marfan syndrome	0	reliable_negative
hydrocortisone	myasthenia gravis	0	reliable_negative
indomethacin	obsessive-compulsive disorder	0	reliable_negative
ipratropium	myasthenia gravis	0	reliable_negative
irinotecan	gastroesophageal reflux disease	0	reliable_negative
lamivudine	schizophrenia	0	reliable_negative
leflunomide	obsessive-compulsive disorder	0	reliable_negative
levofloxacin	semantic dementia	0	reliable_negative
liraglutide	schizophrenia	0	reliable_negative
lovastatin	systemic lupus erythematosus	0	reliable_negative
methyldopa	gastroesophageal reflux disease	0	reliable_negative
methyldopa	lung cancer	0	reliable_negative
metipranolol	pernicious anemia	0	reliable_negative
minocycline	marfan syndrome	0	reliable_negative
naloxone	osteoporosis	0	reliable_negative
nelfinavir	sickle cell disease	0	reliable_negative
nelfinavir	sjogren syndrome	0	reliable_negative
niclosamide	myasthenia gravis	0	reliable_negative
nitroglycerin	myasthenia gravis	0	reliable_negative
obeticholic acid	obsessive-compulsive disorder	0	reliable_negative
olaparib	gastroesophageal reflux disease	0	reliable_negative
paclitaxel	gastroesophageal reflux disease	0	reliable_negative
ritonavir	meniere disease	0	reliable_negative
rivastigmine	gastroesophageal reflux disease	0	reliable_negative
salmeterol	obsessive-compulsive disorder	0	reliable_negative
salmeterol	schizophrenia	0	reliable_negative
sertraline	pernicious anemia	0	reliable_negative
telmisartan	huntington disease	0	reliable_negative
tiopronin	schizophrenia	0	reliable_negative
trametinib	myxedema	0	reliable_negative
vatalanib	gastroesophageal reflux disease	0	reliable_negative
acarbose	lung cancer	0	reliable_negative
alosetron	systemic lupus erythematosus	0	reliable_negative
amoxicillin	schizophrenia	0	reliable_negative
anastrozole	sickle cell disease	0	reliable_negative
atazanavir	schizophrenia	0	reliable_negative
atomoxetine	marfan syndrome	0	reliable_negative
atomoxetine	schizophrenia	0	reliable_negative
atorvastatin	anxiety	0	reliable_negative
azelaic acid	myasthenia gravis	0	reliable_negative
bimatoprost	schizophrenia	0	reliable_negative
bortezomib	obsessive-compulsive disorder	0	reliable_negative
bromfenac	obsessive-compulsive disorder	0	reliable_negative
budesonide	pernicious anemia	0	reliable_negative
buprenorphine	systemic lupus erythematosus	0	reliable_negative
cilazapril	pernicious anemia	0	reliable_negative
clotrimazole	obsessive-compulsive disorder	0	reliable_negative
codeine	myasthenia gravis	0	reliable_negative
desflurane	gastroesophageal reflux disease	0	reliable_negative
desflurane	schizophrenia	0	reliable_negative
dexmedetomidine	myasthenia gravis	0	reliable_negative
dexmedetomidine	obsessive-compulsive disorder	0	reliable_negative
dihydralazine	lung cancer	0	reliable_negative
ezetimibe	lung cancer	0	reliable_negative
flurazepam	systemic lupus erythematosus	0	reliable_negative
flutamide	marfan syndrome	0	reliable_negative
furosemide	schizophrenia	0	reliable_negative
haloperidol	systemic lupus erythematosus	0	reliable_negative
levonorgestrel	alcohol dependence	0	reliable_negative
loperamide	gastroesophageal reflux disease	0	reliable_negative
lopinavir	lung cancer	0	reliable_negative
loratadine	schizophrenia	0	reliable_negative
losartan	lung cancer	0	reliable_negative
mechlorethamine	gastroesophageal reflux disease	0	reliable_negative
minocycline	pernicious anemia	0	reliable_negative
moexipril	myasthenia gravis	0	reliable_negative
orlistat	obsessive-compulsive disorder	0	reliable_negative
paricalcitol	gastroesophageal reflux disease	0	reliable_negative
pseudoephedrine	pernicious anemia	0	reliable_negative
quetiapine	rheumatoid arthritis	0	reliable_negative
quinine	gastroesophageal reflux disease	0	reliable_negative
risedronic acid	gastroesophageal reflux disease	0	reliable_negative
ritonavir	sickle cell disease	0	reliable_negative
rizatriptan	schizophrenia	0	reliable_negative
rofecoxib	schizophrenia	0	reliable_negative
rosuvastatin	sjogren syndrome	0	reliable_negative
roxithromycin	schizophrenia	0	reliable_negative
ruxolitinib	obsessive-compulsive disorder	0	reliable_negative
tinidazole	gastroesophageal reflux disease	0	reliable_negative
tobramycin	gastroesophageal reflux disease	0	reliable_negative
varenicline	sickle cell disease	0	reliable_negative
vigabatrin	gastroesophageal reflux disease	0	reliable_negative
vinorelbine	obsessive-compulsive disorder	0	reliable_negative
alprazolam	sickle cell disease	0	reliable_negative
amiodarone	schizophrenia	0	reliable_negative
butorphanol	gastroesophageal reflux disease	0	reliable_negative
capsaicin	obsessive-compulsive disorder	0	reliable_negative
carteolol	schizophrenia	0	reliable_negative
cefazolin	schizophrenia	0	reliable_negative
ciprofloxacin	semantic dementia	0	reliable_negative
dextropropoxyphene	autoimmune hemolytic anemia	0	reliable_negative
diclofenac	enterocolitis	0	reliable_negative
fluvoxamine	sickle cell disease	0	reliable_negative
glimepiride	gastroesophageal reflux disease	0	reliable_negative
isosorbide dinitrate	pernicious anemia	0	reliable_negative
levetiracetam	lung cancer	0	reliable_negative
lisinopril	lung cancer	0	reliable_negative
lorazepam	sickle cell disease	0	reliable_negative
methyclothiazide	huntington disease	0	reliable_negative
methylphenidate	gastroesophageal reflux disease	0	reliable_negative
penicillamine	schizophrenia	0	reliable_negative
aceclofenac	gastroesophageal reflux disease	0	reliable_negative
codeine	schizophrenia	0	reliable_negative
cyproheptadine	gastroesophageal reflux disease	0	reliable_negative
glimepiride	lung cancer	0	reliable_negative
halothane	gastroesophageal reflux disease	0	reliable_negative
nitroaspirin	obsessive-compulsive disorder	0	reliable_negative
norgestimate	obsessive-compulsive disorder	0	reliable_negative
quetiapine	systemic lupus erythematosus	0	reliable_negative
ramipril	lung cancer	0	reliable_negative
resveratrol	myxedema	0	reliable_negative
sildenafil	lung cancer	0	reliable_negative
fluvastatin	autism	0	reliable_negative
pravastatin	autism	0	reliable_negative
atorvastatin	autism	0	reliable_negative
alprenolol	osteoporosis	0	reliable_negative
amphotericin b	osteoporosis	0	reliable_negative
canagliflozin	autoimmune disease	0	reliable_negative
carbamazepine	pernicious anemia	0	reliable_negative
colistin	osteoporosis	0	reliable_negative
dactinomycin	osteoporosis	0	reliable_negative
daunorubicin	osteoporosis	0	reliable_negative
desipramine	pheochromocytoma	0	reliable_negative
desogestrel	chronic obstructive pulmonary disease	0	reliable_negative
dicyclomine	pheochromocytoma	0	reliable_negative
diethylpropion	autoimmune disease	0	reliable_negative
dimenhydrinate	autoimmune disease	0	reliable_negative
fentanyl	myxedema	0	reliable_negative
fosphenytoin	osteoporosis	0	reliable_negative
genistein	autoimmune disease	0	reliable_negative
idarubicin	osteoporosis	0	reliable_negative
linezolid	autoimmune disease	0	reliable_negative
linezolid	marfan syndrome	0	reliable_negative
nicotine	myxedema	0	reliable_negative
olmesartan	pernicious anemia	0	reliable_negative
ondansetron	osteoporosis	0	reliable_negative
oxaliplatin	pernicious anemia	0	reliable_negative
pimavanserin	myxedema	0	reliable_negative
pimecrolimus	autoimmune disease	0	reliable_negative
pregabalin	osteoporosis	0	reliable_negative
prilocaine	myxedema	0	reliable_negative
probucol	autoimmune disease	0	reliable_negative
pyridostigmine	autoimmune disease	0	reliable_negative
scopolamine	myxedema	0	reliable_negative
terbutaline	osteoporosis	0	reliable_negative
tofacitinib	autoimmune disease	0	reliable_negative
triprolidine	myxedema	0	reliable_negative
venlafaxine	pheochromocytoma	0	reliable_negative
vismodegib	autoimmune disease	0	reliable_negative
abiraterone	autoimmune disease	0	reliable_negative
alfuzosin	myxedema	0	reliable_negative
ambrisentan	pernicious anemia	0	reliable_negative
amphetamine	pernicious anemia	0	reliable_negative
anisodamine	systemic lupus erythematosus	0	reliable_negative
artemisinin	osteoporosis	0	reliable_negative
asenapine	autoimmune disease	0	reliable_negative
atazanavir	rheumatoid arthritis	0	reliable_negative
atomoxetine	systemic lupus erythematosus	0	reliable_negative
axitinib	obsessive-compulsive disorder	0	reliable_negative
azelastine	osteoporosis	0	reliable_negative
aztreonam	pernicious anemia	0	reliable_negative
benoxaprofen	myasthenia gravis	0	reliable_negative
bisoprolol	pernicious anemia	0	reliable_negative
bromodiphenhydramine	myasthenia gravis	0	reliable_negative
brompheniramine	sickle cell disease	0	reliable_negative
buprenorphine	pernicious anemia	0	reliable_negative
butalbital	systemic lupus erythematosus	0	reliable_negative
butorphanol	pernicious anemia	0	reliable_negative
calcipotriol	schizophrenia	0	reliable_negative
capecitabine	autoimmune disease	0	reliable_negative
capecitabine	myxedema	0	reliable_negative
captopril	osteoporosis	0	reliable_negative
carbamazepine	autoimmune disease	0	reliable_negative
carbinoxamine	pernicious anemia	0	reliable_negative
carbinoxamine	systemic lupus erythematosus	0	reliable_negative
chlorpheniramine	autoimmune disease	0	reliable_negative
chlorthalidone	lung cancer	0	reliable_negative
cilostazol	autoimmune disease	0	reliable_negative
cisplatin	myasthenia gravis	0	reliable_negative
cisplatin	raynaud disease	0	reliable_negative
cisplatin	systemic lupus erythematosus	0	reliable_negative
clarithromycin	systemic lupus erythematosus	0	reliable_negative
clofazimine	myasthenia gravis	0	reliable_negative
clozapine	autoimmune disease	0	reliable_negative
colistin	autoimmune disease	0	reliable_negative
cyclizine	autoimmune disease	0	reliable_negative
dactinomycin	sjogren syndrome	0	reliable_negative
dapsone	myxedema	0	reliable_negative
decitabine	autoimmune disease	0	reliable_negative
desipramine	chronic obstructive pulmonary disease	0	reliable_negative
desloratadine	autoimmune disease	0	reliable_negative
dextromethorphan	marfan syndrome	0	reliable_negative
dextromethorphan	wilson disease	0	reliable_negative
digoxin	systemic lupus erythematosus	0	reliable_negative
dihydralazine	myasthenia gravis	0	reliable_negative
dihydroergotamine	autoimmune disease	0	reliable_negative
disopyramide	osteoporosis	0	reliable_negative
dorzolamide	pernicious anemia	0	reliable_negative
doxycycline	gastroesophageal reflux disease	0	reliable_negative
doxycycline	neurohypophyseal diabetes insipidus	0	reliable_negative
droperidol	myasthenia gravis	0	reliable_negative
droperidol	systemic lupus erythematosus	0	reliable_negative
drospirenone	autoimmune disease	0	reliable_negative
elagolix	autoimmune disease	0	reliable_negative
emedastine	osteoporosis	0	reliable_negative
entinostat	myxedema	0	reliable_negative
epirubicin	osteoporosis	0	reliable_negative
eprosartan	huntington disease	0	reliable_negative
erythromycin	pernicious anemia	0	reliable_negative
estradiol valerate	sickle cell disease	0	reliable_negative
etanidazole	myasthenia gravis	0	reliable_negative
ethambutol	systemic lupus erythematosus	0	reliable_negative
etidronic acid	myxedema	0	reliable_negative
etoposide	autoimmune disease	0	reliable_negative
exemestane	myxedema	0	reliable_negative
fenoterol	myasthenia gravis	0	reliable_negative
fexofenadine	autoimmune disease	0	reliable_negative
fingolimod	gastroesophageal reflux disease	0	reliable_negative
fingolimod	myxedema	0	reliable_negative
flucytosine	autoimmune disease	0	reliable_negative
fluvastatin	chronic obstructive pulmonary disease	0	reliable_negative
fluvoxamine	systemic lupus erythematosus	0	reliable_negative
furosemide	obsessive-compulsive disorder	0	reliable_negative
haloperidol	autoimmune disease	0	reliable_negative
icatibant	autoimmune disease	0	reliable_negative
imatinib	gastroesophageal reflux disease	0	reliable_negative
irbesartan	lung cancer	0	reliable_negative
isocarboxazid	pernicious anemia	0	reliable_negative
isoflurane	myasthenia gravis	0	reliable_negative
isosorbide mononitrate	systemic lupus erythematosus	0	reliable_negative
ivacaftor	enterocolitis	0	reliable_negative
ivermectin	autoimmune disease	0	reliable_negative
ketoconazole	autoimmune disease	0	reliable_negative
lansoprazole	marfan syndrome	0	reliable_negative
lapatinib	sjogren syndrome	0	reliable_negative
levofloxacin	rheumatoid arthritis	0	reliable_negative
levofloxacin	sjogren syndrome	0	reliable_negative
levomefolic acid	meniere disease	0	reliable_negative
levonorgestrel	meniere disease	0	reliable_negative
levonorgestrel	rheumatoid arthritis	0	reliable_negative
linagliptin	pernicious anemia	0	reliable_negative
linezolid	pernicious anemia	0	reliable_negative
lopinavir	meniere disease	0	reliable_negative
meloxicam	myasthenia gravis	0	reliable_negative
mesalazine	gastroesophageal reflux disease	0	reliable_negative
methotrexate	myxedema	0	reliable_negative
methoxsalen	myasthenia gravis	0	reliable_negative
mexiletine	autoimmune disease	0	reliable_negative
minocycline	raynaud disease	0	reliable_negative
modafinil	osteoporosis	0	reliable_negative
mycophenolate mofetil	schizophrenia	0	reliable_negative
nadolol	pernicious anemia	0	reliable_negative
nateglinide	autoimmune disease	0	reliable_negative
(-)-nebivolol	schizophrenia	0	reliable_negative
(-)-nebivolol	systemic lupus erythematosus	0	reliable_negative
nelfinavir	raynaud disease	0	reliable_negative
nelfinavir	scurvy	0	reliable_negative
nevirapine	marfan syndrome	0	reliable_negative
nimodipine	pernicious anemia	0	reliable_negative
nitroglycerin	systemic lupus erythematosus	0	reliable_negative
ondansetron	systemic lupus erythematosus	0	reliable_negative
